bookName,author,publish,publishTime,price,ISBN,comments,paperType,package,isSuit,category
Java设计模式,于卫红,清华大学出版社,2016年10月,49.00,9787302437819,73,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java Web开发技术教程（第二版）,张娜、金焱、刘冰月、陈鹏、李绪成,清华大学出版社,2016年07月,59.00,9787302440987,37,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学
可视化Java SWT/JFace GUI程序设计教程——基于Eclipse WindowBuilder开发环境,赵满来,清华大学出版社,2017年08月,69.00,9787302470632,165,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计教程与上机实验,边金良 孙红云,人民邮电出版社,2015年05月,37.40,9787115382221,22,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序开发实用教程（大学软件学院软件开发系列教材）,邱加永　著,清华大学出版社,2014年04月,40.80,9787302354192,59,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计,刘德山，金百东，张建华 编,科学出版社,2018年10月,45.60,9787030344649,2,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java Web应用开发基础教程（普通高等教育“十三五”规划教材——软件工程专业）,张立敏，曾绍庚　主编,水利水电出版社,2016年06月,29.20,9787517043836,1,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java语言程序设计(第二版)--习题解答、实验指导及实训 (21世纪高等院校规划教材),贾振华  主编,水利水电出版社,2010年01月,19.50,9787508470702,35,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java Web开发基础与案例教程,吴艳,机械工业出版社,2016年08月,43.10,9787111542445,5,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java编程技术与项目实战（第2版）,王诚 梅霆 李琴 王峰 朱书眉,人民邮电出版社,2015年12月,37.40,9787115400956,15,胶版纸,平装,,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java语言程序设计,胡维华,高等教育出版社,2012年05月,28.00,9787040347395,2,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
【按需印刷】-Java数据库系统开发实例导航  多一本,求是科技 编,人民邮电出版社,---,64.26,7115122318,1,,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计(第3版)（新世纪计算机基础教育丛书（谭浩强主编））,辛运帏　等编著,清华大学出版社,2013年04月,39.00,9787302308072,504,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学
Java Web应用开发与实践（第2版）,梁胜彬、乔保军、李小丽，王金科，渠慎明，史蕊，王龙葛,清华大学出版社,2016年09月,59.80,9787302438090,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java软件开发基础,何桂兰 陈素琼,西安电子科技大学出版社,2015年07月,23.30,9787560638324,1,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
(新世纪应用型高等教育)Java核心编程技术(含光盘)(软件专业系列),张屹，蔡木生　主编,大连理工大学出版社,2010年09月,41.80,9787561157671,31,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java图书>计算机/网络>计算机教材
Java Web编程技术,郭路生 杨选辉  主编,清华大学出版社,2016年12月,39.50,9787302459668,35,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
JAVA语言实用教程（第2版）,---,北京邮电大学出版社有限公司,2013年06月,28.50,9787563515592,0,,,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java编程基础及应用,强彦 赵涓涓,高等教育出版社,2015年08月,36.00,9787040433661,1,,平装,,图书>教材>研究生/本科/专科教材>工学
【预订】Pro Java Me Apps: Building Commercial Quality Java Me Apps,"Iliescu, Ovidiu",Apress,---,396.80,9781430233275,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】The Java Ee Architect's Handbook: How to Be a Successful Application Architect for Java Ee Applications,"Ashmore, Derek C.",Dvt Press,2014年03月,285.30,9780972954884,0,,,,图书>英文原版书>计算机Computers&Internet
Java语言程序设计(基础篇)(英文版第10版) 经典原版书库+Head First JavaScript程序设计 JavaScript语言编程学习指南,[美] 梁勇（Y.Daniel Liang） 著,机械工业出版社,2017年06月,187.90,9787111571698,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java程序员面试笔试真题库 程序员面试笔试宝典 java程序员面试应聘技巧 精选18套真题试卷 计算机毕业生面试求职用书籍 程序设计,出版社,机械工业出版社,2018年09月,118.00,9787111550143,5,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java 架构师指南+Java EE互联网轻量级框架整合开发2册 Java互联网后发书 架构师教程 Java编程程序员进阶架构师技能教程书籍,无,无,2019年04月,188.00,9787121318474,0,纯质纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
"Java程序员成功面试秘籍 （英）马卡姆 ,郑思遥 9787302390633","(英)马卡姆 ,郑思遥",清华大学出版社,2015年03月,34.68,9787302390633,8,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java Web程序开发范例宝典 王国辉 郭铁 李根福 9787115373298,王国辉 郭铁 李根福,人民邮电出版社,2015年01月,54.45,9787115373298,2,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java虚拟机精讲 高翔龙著 9787121257056,高翔龙,电子工业出版社,2015年05月,48.30,9787121257056,0,,平装,否,图书>计算机/网络>程序设计>Java
【预订】OCA Java SE 7 Programmer I Certification Guide: Prepare for the 1ZO-803 Exam,"Gupta, Mala,Boyarsky, Jeanne",Manning Publications,---,385.55,9781617291043,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】The Java Ee 6 Tutorial: Advanced Topics,---,---,---,396.80,9780137081868,0,,,,图书>英文原版书>计算机Computers&Internet
Java性能优化*威指南+Java性能权威指南,Charlie Hunt Binu John,人民邮电出版社,2014年03月,188.00,9787115342973,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
正版 Java项目开发全程实录 第4版 Java语言学习 编程语言 程序设计 图书商城 企业门户网站 明日科技著 清华大学出版社,---,---,---,118.00,9788959652623,0,胶版纸,平装-胶订,否,教育音像>文学其他
"【预订】Java Ho!: The Adventures of Four Boys Amid Fire, Storm and Shipwreck (Classic Reprint)","Fabricius, Johan Wigmore",Forgotten Books,---,248.67,9781334116766,0,,,,图书>童书>进口儿童书>Stories图画故事书图书>童书>7-10岁>少儿英语图书>童书>3-6岁>少儿英语
java编程思想第4版中文版thinking in java技术核心语言从入门到精通think in java计算机教程教材程序员技术编程语言,出版社,人民邮电出版社,2018年10月,158.00,9787111213826,2,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java从入门到精通（项目案例版） 明日学院 9787517057772,明日学院,水利水电出版社,2017年09月,41.30,9787517057772,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java编程指南——语法基础、面向对象、函数式编程与项目实战关东升9787302526834清华大学出版社,关东升,清华大学出版社,2019年08月,59.00,9787302526834,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java 8编程参考官方教程(第9版) Java程序开发设计教程书 Java语言编程入门书籍 Java计算机编程书 Java基础编程 java语法图书籍,Herbert Schildt,清华啊大学出版社,2015年01月,128.80,9787302387404,0,纯质纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
【TH】Java面向对象B/S后台开发精粹(配光盘) 王剑南 清华大学出版社 9787302282273,王剑南,清华大学出版社,2013年04月,37.10,9787302282273,0,,平装,否,图书>计算机/网络>程序设计>Java
Java从入门到精通(实例版)(第2版) 明日科技 9787302462477,明日科技,清华大学出版社,2017年09月,52.08,9787302462477,1,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
"Java EE 设计模式解析与应用 （美）叶尼,（美）希多姆,张龙 9787302415862","(美)叶尼,(美)希多姆,张龙",清华大学出版社,2015年10月,34.68,9787302415862,3,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
项目驱动Java程序设计（21世纪高职高专规划教材——计算机应用系列）,古凌岚,清华大学出版社,2011年05月,27.00,9787302250937,2,胶版纸,平装,否,图书>教材>高职高专教材>计算机图书>计算机/网络>程序设计>Java图书>计算机/网络>计算机教材
Java EE互联网轻量级框架整合开发+Hadoop海量数据处理技术详解与项目实战 第2版 2册  java ee架构开发教程 Hadoop技术教程书籍,无,无,2019年04月,168.00,9787115427465,0,纯质纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java 8函数式编程 (英)沃伯顿(Richard Warburton) 著;王群锋 译,(英)沃伯顿(Richard Warburton) 著；王群锋 译,人民邮电出版社,2015年04月,28.50,9787115384881,4,轻型纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java9编程参考官方大全(第10版) 清华大学出版社,[美]郝伯特·希尔德特（Herbert Schildt） 著 吕争 李周芳 译,清华大学出版社,2018年09月,104.30,9787302506065,2,轻型纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java面向对象编程(第2版) 孙卫琴著 9787121303142,孙卫琴著,电子工业出版社,2017年01月,48.95,9787121303142,7,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java JDK 8学习笔记-全新改版!9787302388982(林信良),林信良,清华大学出版社发行部,2015年03月,57.80,9787302388982,2,,,否,图书>计算机/网络>程序设计>Java
Java核心技术卷I：基础知识第10版英文版上下集+ 第一行代码 Java 视频讲解版 疯狂java 明日 魔乐科技 java核心技术,凯·S.霍斯特曼,人民邮电出版社,2016年06月,198.00,9787115420114,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java编码指南 编写安全可靠程序的75条建议 [美]弗雷德·朗(Fred Long)德鲁·莫欣达(Dhruv Mohind 9787115403711,[美]弗雷德·朗(Fred Long)德鲁·莫欣达(Dhruv Mohind,人民邮电出版社,2015年12月,30.25,9787115403711,1,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
【组套3本】Java Web程序开发进阶+MySQL数据库入门+Java Web程序开发入门 教材,传智播客高教产品研发部著,清华大学出版社,2015年08月,103.90,9787302407263,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
共2册 java编程思想 Java程序员面试笔试宝典 java程序员求职宝典 应聘技巧书籍JAVA程,何昊，薛鹏，叶向阳 编著,机械工业出版社,2014年09月,129.70,9787111477464,2,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java从入门到精通 视频教学 自学java基础入门编程思想算法书 java* web语言程序设计模式项目实战开发计算机教程书籍教材书,创客诚品 宋宝卫 朱会东,北京希望电子出版社,2015年08月,58.00,9787302444541,6,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java并发编程：核心方法与框架   高洪岩 高洪岩 9787111535218,高洪岩,机械工业出版社,2016年05月,52.90,9787111535218,2,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java常用算法手册 【正版书籍】,"赵志云,衡友跃著",中国铁道出版社,2012年05月,40.10,9787113143664,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
"Java程序设计完全学习手册 王作启,伍正云著 9787302351276","王作启,伍正云著",清华大学出版社,2014年07月,45.82,9787302351276,1,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java编程入门官方教程 第7版中文版 SE 9 java编程思想 零基础自学从入门到精通 java*语言程序设计 计算机书籍JAVA项目实战,出版社,清华大学出版社,2018年10月,128.00,9787302499329,2,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java核心技术卷II 高级特性(原书第10版) java编程思想 计算机基础 java自学程序设计+Kotlin从入门到进阶实战 计算机/网络 程序设计 其他,（美）凯S.霍斯特曼（Cay S. Horstm,机械工业出版社,2017年08月,197.90,9787111573319,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java Web整合开发王者归来(配光盘) 刘京华 9787302209768,刘京华,清华大学出版社,2010年01月,57.88,9787302209768,16,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java开发从入门到精通 扶松柏 陈小玉 9787115420275,扶松柏 陈小玉,人民邮电出版社,2016年09月,32.45,9787115420275,2,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java Web从入门到精通(附光盘) 常倬林 等 机械工业出版社 9787111324188,常倬林 等,机械工业出版社,2011年01月,69.00,7111324188,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
